Local Time,NO,NO2,NOX,O3,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,CO,NH3
2025-07-05 03:00:00+05:30,2.48,28.3,0.00605,12.3,22.5,77.5,32.4,92.3,0.7,,,,
2025-07-05 04:00:00+05:30,2.55,28.2,0.0061,10.3,18.5,77.8,32.2,86.0,0.575,,,,
2025-07-05 05:00:00+05:30,2.68,28.0,0.0061,8.68,17.0,77.5,32.0,90.0,0.725,,,,
2025-07-05 06:00:00+05:30,2.2,27.8,0.0115,8.55,16.0,77.8,31.8,89.0,1.55,,,,
2025-07-05 07:00:00+05:30,2.28,28.2,0.0245,9.43,16.0,76.0,32.6,85.8,0.425,,,,
2025-07-05 08:00:00+05:30,2.85,28.3,0.034,10.9,21.0,75.3,33.1,86.0,0.6,,,,
2025-07-05 09:00:00+05:30,2.6,27.6,0.0514,13.0,25.0,74.0,33.5,86.0,1.2,,,,
2025-07-05 10:00:00+05:30,5.3,27.1,0.222,17.6,,64.0,39.5,95.0,1.3,,,,
2025-07-05 11:00:00+05:30,2.2,28.4,0.209,26.8,18.0,62.8,39.6,84.8,1.75,,,,
2025-07-05 12:00:00+05:30,2.1,28.0,0.195,40.8,16.0,61.5,40.2,82.8,2.13,,,,
2025-07-05 13:00:00+05:30,2.17,28.4,0.177,47.4,16.0,61.0,40.6,85.7,1.93,,,,
2025-07-05 14:00:00+05:30,3.97,28.2,0.192,63.2,20.0,58.3,41.5,88.5,1.93,,,,
2025-07-05 15:00:00+05:30,2.6,28.2,0.153,64.2,,56.8,41.3,92.3,2.08,,,,
2025-07-05 16:00:00+05:30,3.28,28.3,0.156,65.4,,55.5,42.0,95.8,1.78,,,,
2025-07-05 17:00:00+05:30,2.8,27.8,0.077,67.7,,59.3,40.8,91.7,2.4,,,,
2025-07-05 18:00:00+05:30,2.4,28.0,0.0319,41.6,,68.0,38.0,96.0,5.23,,,,
2025-07-05 19:00:00+05:30,2.7,28.4,0.0152,30.6,,70.8,36.8,94.8,5.03,,,,
2025-07-05 20:00:00+05:30,1.98,28.6,0.006,28.4,,72.0,36.0,94.8,4.48,,,,
2025-07-05 21:00:00+05:30,2.18,28.2,0.006,23.4,,72.8,35.4,95.3,2.4,,,,
2025-07-05 22:00:00+05:30,2.28,27.9,0.006,20.7,,73.3,35.0,93.3,2.55,,,,
2025-07-05 23:00:00+05:30,2.73,28.1,0.00603,23.2,,74.0,34.4,92.0,3.3,,,,
2025-07-06 00:00:00+05:30,2.97,27.8,0.00607,23.5,,74.3,34.0,94.7,2.3,,,,
2025-07-06 01:00:00+05:30,2.35,28.2,0.0061,19.0,,76.0,33.6,87.5,2.0,,,,
2025-07-06 02:00:00+05:30,2.3,28.1,0.0061,16.6,,76.0,33.3,88.0,1.85,,,,
2025-07-06 03:00:00+05:30,2.6,27.9,0.00608,14.2,,77.3,32.8,88.5,2.4,,,,
2025-07-06 04:00:00+05:30,2.7,28.4,0.0061,11.9,,78.0,32.4,88.0,1.87,,,,
2025-07-06 05:00:00+05:30,2.48,28.2,0.0061,10.7,,78.0,32.3,91.3,1.15,,,,
2025-07-06 06:00:00+05:30,2.9,28.3,0.00718,10.9,,78.0,32.2,89.5,2.65,,,,
2025-07-06 07:00:00+05:30,2.83,28.0,0.0358,8.08,,77.5,32.7,91.5,3.2,,,,
2025-07-06 08:00:00+05:30,2.33,28.2,0.0526,11.4,,74.8,34.2,91.5,1.4,,,,
2025-07-06 09:00:00+05:30,2.5,28.1,0.0415,10.7,,74.0,34.3,92.0,0.6,,,,
2025-07-06 10:00:00+05:30,3.83,29.0,0.0763,9.1,,72.0,35.7,92.0,0.85,,,,
2025-07-06 11:00:00+05:30,0.5,28.0,0.0489,10.7,,71.0,36.2,88.3,0.575,,,,
2025-07-06 12:00:00+05:30,2.25,28.0,0.105,18.0,,71.3,36.4,80.5,0.85,,,,
2025-07-06 13:00:00+05:30,1.73,29.0,0.0936,27.0,,67.3,38.1,81.3,0.65,,,,
2025-07-06 14:00:00+05:30,3.63,26.9,0.0605,48.5,,67.3,37.8,80.3,1.03,,,,
2025-07-06 15:00:00+05:30,2.83,27.8,0.0199,29.3,,72.8,34.6,80.0,3.78,,,,
2025-07-06 16:00:00+05:30,2.4,27.8,0.0255,31.0,,73.5,32.7,80.8,2.73,,,,
2025-07-06 17:00:00+05:30,2.43,29.0,0.058,36.7,,72.5,33.5,80.8,1.68,,,,
2025-07-06 18:00:00+05:30,2.6,28.0,0.0507,34.8,,71.0,35.2,82.3,0.625,,,,
2025-07-06 19:00:00+05:30,2.08,28.5,0.0207,33.6,,71.0,35.1,81.0,0.35,,,,
2025-07-06 20:00:00+05:30,3.2,27.8,0.0061,24.7,,74.3,34.1,80.8,0.675,,,,
2025-07-06 21:00:00+05:30,2.67,27.7,0.00607,19.7,,75.3,33.5,80.3,0.367,,,,
2025-07-06 22:00:00+05:30,2.65,29.0,0.0061,16.4,,76.0,33.1,83.3,1.78,,,,
2025-07-06 23:00:00+05:30,2.93,28.0,0.0061,14.6,,76.5,32.7,83.0,1.5,,,,
2025-07-07 00:00:00+05:30,2.53,27.6,0.0061,12.8,,77.0,32.5,83.3,1.13,,,,
2025-07-07 01:00:00+05:30,3.0,28.6,0.0061,12.2,,76.0,32.7,83.0,0.3,,,,
2025-07-07 02:00:00+05:30,3.03,28.0,0.0061,12.3,,76.0,32.7,83.5,0.35,,,,
2025-07-07 03:00:00+05:30,2.8,29.0,0.0061,19.7,,76.0,31.9,87.3,1.7,,,,
2025-07-07 04:00:00+05:30,1.95,28.5,0.0061,24.1,,76.5,31.2,88.8,2.43,,,,
2025-07-07 05:00:00+05:30,2.73,28.2,0.00608,29.5,,76.5,30.7,86.3,1.05,,,,
2025-07-07 06:00:00+05:30,6.28,23.0,0.0067,27.2,,76.5,30.6,87.8,0.875,,,,
2025-07-07 07:00:00+05:30,19.7,40.1,0.00688,25.8,,76.0,30.6,90.3,2.33,,,,
2025-07-07 08:00:00+05:30,2.43,28.4,0.018,32.0,,76.8,29.7,82.3,3.35,,,,
2025-07-07 09:00:00+05:30,2.8,28.4,0.0726,31.9,,75.8,30.8,82.5,3.2,,,,
2025-07-07 10:00:00+05:30,3.55,28.6,0.139,29.9,,69.5,34.6,84.0,3.6,,,,
2025-07-07 11:00:00+05:30,1.8,28.6,0.0814,38.7,,69.5,34.5,79.8,3.38,,,,
2025-07-07 12:00:00+05:30,2.78,27.9,0.0883,44.1,,68.0,35.6,78.8,1.6,,,,
2025-07-07 13:00:00+05:30,2.35,28.1,0.0976,53.4,,69.0,34.6,83.3,4.7,,,,
2025-07-07 14:00:00+05:30,2.53,28.3,0.253,80.1,,65.3,37.0,84.3,2.53,,,,
2025-07-07 15:00:00+05:30,2.25,28.4,0.195,81.8,,63.8,37.7,89.0,3.4,,,,
2025-07-07 16:00:00+05:30,2.8,28.0,0.0915,73.8,,65.0,36.6,87.5,2.6,,,,
2025-07-07 17:00:00+05:30,2.7,28.4,0.146,80.1,16.0,61.8,38.3,90.0,2.53,,,,
2025-07-07 18:00:00+05:30,4.03,28.5,0.0776,75.6,16.0,63.0,38.0,92.3,2.6,,,,
2025-07-07 19:00:00+05:30,2.15,28.2,0.0191,57.6,17.0,66.0,35.8,89.0,3.18,,,,
2025-07-07 20:00:00+05:30,1.7,28.5,0.00603,54.0,15.5,69.0,34.4,87.3,0.4,,,,
2025-07-07 21:00:00+05:30,2.18,27.8,0.00603,44.2,14.0,71.3,33.6,90.0,0.3,,,,
2025-07-07 22:00:00+05:30,1.78,30.0,0.00605,31.1,20.5,72.8,33.1,89.5,0.3,,,,
2025-07-07 23:00:00+05:30,2.3,26.8,0.006,20.4,26.5,73.8,33.0,90.5,0.3,,,,
2025-07-08 00:00:00+05:30,1.73,27.8,0.00603,19.6,24.7,74.7,32.3,87.3,0.567,,,,
2025-07-08 01:00:00+05:30,1.85,27.5,0.0061,15.9,24.0,77.0,31.2,82.5,0.3,,,,
2025-07-08 02:00:00+05:30,2.5,27.8,0.00608,14.0,21.5,77.0,31.0,83.5,0.3,,,,
2025-07-08 03:00:00+05:30,2.83,28.4,0.0061,18.9,19.5,76.5,31.1,85.5,0.95,,,,
2025-07-08 04:00:00+05:30,2.9,28.6,0.00608,17.5,20.0,77.5,30.9,85.8,0.375,,,,
2025-07-08 05:00:00+05:30,2.6,29.0,0.0061,14.1,23.0,78.0,31.1,87.8,0.325,,,,
2025-07-08 06:00:00+05:30,1.98,28.8,0.0114,11.5,26.5,78.0,31.1,86.5,0.3,,,,
2025-07-08 07:00:00+05:30,3.13,27.8,0.0349,9.85,33.0,77.3,32.3,88.5,0.425,,,,
2025-07-08 08:00:00+05:30,1.58,28.9,0.0819,16.5,52.5,72.8,34.4,85.8,2.05,,,,
2025-07-08 09:00:00+05:30,2.3,29.0,0.172,34.5,58.0,68.3,36.4,90.3,3.98,,,,
2025-07-08 10:00:00+05:30,4.77,30.3,0.222,42.7,,64.0,38.9,89.5,2.8,,,,
2025-07-08 11:00:00+05:30,0.8,29.6,0.203,41.1,35.0,64.3,38.6,86.0,3.67,,,,
2025-07-08 12:00:00+05:30,1.68,27.4,0.263,44.7,30.5,62.8,39.8,85.8,4.15,,,,
2025-07-08 13:00:00+05:30,2.45,28.1,0.218,44.6,26.0,62.5,40.2,84.5,4.0,,,,
2025-07-08 14:00:00+05:30,2.33,28.2,0.226,53.1,25.0,62.0,40.4,86.3,4.33,,,,
2025-07-08 15:00:00+05:30,3.05,28.3,0.221,48.3,21.5,61.3,40.9,88.8,3.1,,,,
2025-07-08 16:00:00+05:30,1.83,27.9,0.185,47.9,18.7,57.0,41.9,86.3,3.8,,,,
2025-07-08 17:00:00+05:30,3.2,26.1,0.14,49.3,18.0,55.5,41.7,95.0,4.05,,,,
2025-07-08 18:00:00+05:30,3.37,27.2,0.0537,46.0,15.3,57.7,40.3,92.3,3.53,,,,
2025-07-08 19:00:00+05:30,2.48,28.0,0.018,45.7,17.0,62.3,38.9,94.0,1.73,,,,
2025-07-08 20:00:00+05:30,2.95,28.5,0.00613,42.6,21.5,69.3,35.8,91.0,2.78,,,,
2025-07-08 21:00:00+05:30,2.58,28.5,0.0062,29.1,21.0,73.0,34.8,89.5,0.65,,,,
2025-07-08 22:00:00+05:30,2.4,28.8,0.00623,18.9,21.0,73.3,34.8,85.8,0.7,,,,
2025-07-08 23:00:00+05:30,2.05,29.1,0.00608,15.5,24.0,74.0,34.2,84.5,1.9,,,,
2025-07-09 00:00:00+05:30,3.2,27.6,0.0061,18.6,24.3,75.0,33.8,85.3,0.333,,,,
2025-07-09 01:00:00+05:30,2.35,28.0,0.0061,34.2,25.0,71.5,31.7,96.0,4.7,,,,
2025-07-09 02:00:00+05:30,3.0,27.8,0.006,37.4,17.0,72.0,31.1,91.3,2.55,,,,
2025-07-09 03:00:00+05:30,2.6,28.0,0.00603,34.8,6.5,72.8,30.7,78.0,0.925,,,,
2025-07-09 04:00:00+05:30,3.35,27.6,0.00608,27.6,9.0,74.0,30.4,77.8,1.03,,,,
2025-07-09 05:00:00+05:30,2.48,28.9,0.00605,28.5,15.0,73.3,30.7,78.5,1.25,,,,
2025-07-09 06:00:00+05:30,2.93,27.8,0.00613,31.2,14.7,74.7,30.5,77.0,1.33,,,,
2025-07-09 07:00:00+05:30,2.6,29.7,0.00638,32.8,10.0,79.5,29.5,80.8,9.03,,,,
2025-07-09 08:00:00+05:30,2.93,28.6,0.00655,41.7,6.0,83.0,28.1,75.8,2.38,,,,
2025-07-09 09:00:00+05:30,3.15,27.8,0.0191,29.0,3.0,82.8,28.6,34.0,0.75,,,,
2025-07-09 10:00:00+05:30,3.38,27.3,0.118,32.1,4.5,78.5,30.5,19.5,2.23,,,,
2025-07-09 11:00:00+05:30,1.5,29.4,0.185,34.2,10.5,73.5,33.7,15.5,2.3,,,,
2025-07-09 12:00:00+05:30,2.45,28.6,0.26,50.5,15.0,69.3,36.1,15.0,2.55,,,,
2025-07-09 13:00:00+05:30,3.15,28.4,0.294,56.5,15.0,65.5,38.8,18.3,2.38,,,,
2025-07-09 14:00:00+05:30,3.15,27.8,0.192,58.7,14.5,65.3,38.6,22.8,1.68,,,,
2025-07-09 15:00:00+05:30,2.75,28.2,0.134,43.9,14.0,66.3,36.0,20.5,4.85,,,,
2025-07-09 16:00:00+05:30,2.78,28.4,0.0837,41.0,13.0,72.5,31.7,22.3,2.83,,,,
2025-07-09 17:00:00+05:30,2.9,28.3,0.0784,40.0,3.0,70.5,33.5,20.0,1.88,,,,
2025-07-09 18:00:00+05:30,2.58,28.1,0.0449,35.4,3.0,70.3,34.1,21.5,2.2,,,,
2025-07-09 19:00:00+05:30,3.6,26.9,0.0122,31.8,6.5,72.8,32.6,26.0,5.1,,,,
2025-07-09 20:00:00+05:30,2.15,28.8,0.00613,35.6,8.0,75.3,30.9,24.0,5.35,,,,
2025-07-09 21:00:00+05:30,64.9,92.8,0.0064,45.9,4.0,81.8,27.7,26.3,6.68,,,,
2025-07-09 22:00:00+05:30,2.7,27.7,0.0063,41.5,1.5,83.0,28.3,27.3,3.78,,,,
2025-07-09 23:00:00+05:30,2.9,29.5,0.0063,31.5,1.0,83.0,28.5,19.3,1.23,,,,
2025-07-10 00:00:00+05:30,10.4,30.9,0.0063,26.3,1.33,83.0,28.4,21.0,0.9,,,,
2025-07-10 01:00:00+05:30,1.95,28.1,0.0063,26.4,3.0,83.0,28.2,22.0,1.2,,,,
2025-07-10 02:00:00+05:30,5.0,43.0,0.0063,23.9,4.0,83.0,28.2,23.0,1.78,,,,
2025-07-10 03:00:00+05:30,3.13,28.4,0.0063,18.4,5.5,83.0,28.2,17.0,1.73,,,,
2025-07-10 04:00:00+05:30,3.6,25.8,0.00627,18.5,6.33,83.0,28.3,14.3,3.83,,,,
2025-07-10 05:00:00+05:30,2.6,45.8,0.0062,21.2,7.5,83.0,28.2,14.0,1.15,,,,
2025-07-10 06:00:00+05:30,1.9,49.4,0.00818,18.7,8.0,83.0,28.3,14.3,0.7,,,,
2025-07-10 07:00:00+05:30,27.8,30.3,0.0379,20.2,8.0,82.5,28.8,15.0,0.925,,,,
2025-07-10 08:00:00+05:30,3.3,32.4,0.0616,16.8,10.5,78.8,29.8,15.3,0.825,,,,
2025-07-10 09:00:00+05:30,1.7,35.1,0.108,21.6,12.3,75.0,31.3,16.0,1.13,,,,
2025-07-10 10:00:00+05:30,2.17,56.1,0.0946,28.0,9.0,75.5,31.2,17.3,1.18,,,,
2025-07-10 11:00:00+05:30,8.8,19.1,0.176,32.1,6.0,74.0,32.2,18.3,1.73,,,,
2025-07-10 12:00:00+05:30,2.95,35.5,0.16,37.6,6.0,72.3,33.1,18.5,2.25,,,,
2025-07-10 13:00:00+05:30,17.8,20.4,0.227,42.8,8.0,69.8,34.8,19.0,2.03,,,,
2025-07-10 14:00:00+05:30,1.68,28.7,0.258,62.4,9.0,67.3,36.0,19.0,1.9,,,,
2025-07-10 15:00:00+05:30,2.43,48.9,0.21,58.2,10.5,65.8,36.3,20.5,1.8,,,,
2025-07-10 16:00:00+05:30,9.13,32.5,0.15,71.7,14.0,67.0,35.4,17.5,2.45,,,,
2025-07-10 17:00:00+05:30,11.6,40.4,0.1,74.8,18.0,66.5,35.8,18.8,1.1,,,,
2025-07-10 18:00:00+05:30,55.6,26.9,0.0454,67.0,19.3,67.3,35.3,20.0,0.4,,,,
2025-07-10 19:00:00+05:30,2.45,31.8,0.00825,43.9,,72.5,33.1,21.5,0.5,,,,
2025-07-10 20:00:00+05:30,0.4,28.4,0.00603,37.9,7.0,73.8,32.5,23.8,0.4,,,,
2025-07-10 21:00:00+05:30,0.5,27.7,0.00593,31.5,7.0,75.5,32.0,24.3,0.725,,,,
2025-07-10 22:00:00+05:30,,28.2,0.0059,26.0,21.0,76.8,31.4,24.5,0.5,,,,
2025-07-10 23:00:00+05:30,0.7,28.0,0.00595,20.4,21.0,77.5,31.1,24.0,0.3,,,,
2025-07-11 00:00:00+05:30,0.7,27.8,0.006,18.0,20.0,78.0,30.8,24.0,0.3,,,,
2025-07-11 01:00:00+05:30,,27.8,0.006,14.0,28.0,79.0,30.6,22.0,0.3,,,,
2025-07-11 02:00:00+05:30,0.8,27.1,0.00598,13.7,36.0,79.0,30.3,22.3,0.625,,,,
2025-07-11 03:00:00+05:30,1.0,29.2,0.006,13.9,34.5,80.0,30.3,18.8,0.3,,,,
2025-07-11 04:00:00+05:30,1.0,28.5,0.006,12.5,24.0,80.0,30.3,17.8,0.35,,,,
2025-07-11 05:00:00+05:30,0.433,28.4,0.006,9.1,25.0,80.5,30.2,17.0,0.3,,,,
2025-07-11 06:00:00+05:30,0.45,28.9,0.0106,4.53,26.0,81.5,30.1,17.5,0.3,,,,
2025-07-11 07:00:00+05:30,0.767,28.1,0.0467,7.28,25.0,79.0,31.0,18.5,0.3,,,,
2025-07-11 08:00:00+05:30,0.833,27.6,0.128,13.9,33.0,75.5,33.2,19.0,0.675,,,,
2025-07-11 10:00:00+05:30,1.77,18.5,0.253,31.3,,64.0,37.8,20.0,1.65,,,,
2025-07-11 11:00:00+05:30,1.6,29.4,0.192,51.1,,64.0,37.8,20.0,1.0,,,,
2025-07-11 12:00:00+05:30,1.3,29.4,0.23,61.4,24.0,62.0,39.0,19.5,1.13,,,,
2025-07-11 13:00:00+05:30,2.27,28.6,0.0933,54.6,23.5,67.5,36.0,18.8,4.83,,,,
2025-07-11 14:00:00+05:30,,,0.019,,19.0,75.8,30.4,20.0,2.28,,,,
2025-07-11 15:00:00+05:30,,23.9,0.0304,,15.0,77.0,30.5,20.0,0.4,,,,
2025-07-11 16:00:00+05:30,,24.2,0.115,108.0,15.0,72.5,33.8,19.0,0.3,,,,
2025-07-11 17:00:00+05:30,3.2,29.1,0.145,,12.0,67.8,35.9,19.5,1.55,,,,
2025-07-11 18:00:00+05:30,1.2,27.4,0.0743,99.6,14.5,69.0,35.3,22.3,2.3,,,,
2025-07-11 19:00:00+05:30,0.95,28.5,0.0135,73.2,21.0,71.5,33.7,22.0,1.55,,,,
2025-07-11 20:00:00+05:30,0.975,27.7,0.0059,62.3,25.0,74.3,32.3,21.3,0.7,,,,
2025-07-11 21:00:00+05:30,0.35,28.8,0.00593,53.2,35.0,76.3,31.7,21.5,0.5,,,,
2025-07-11 22:00:00+05:30,0.4,28.3,0.006,39.4,38.0,78.0,31.3,21.0,0.325,,,,
2025-07-11 23:00:00+05:30,1.03,28.5,0.00598,33.9,41.0,78.0,31.2,21.0,0.3,,,,
2025-07-12 00:00:00+05:30,,29.1,0.006,24.5,40.0,79.0,31.1,21.0,0.3,,,,
2025-07-12 01:00:00+05:30,0.0,28.3,0.006,23.3,38.0,79.0,31.0,22.0,0.7,,,,
2025-07-12 02:00:00+05:30,1.2,26.9,0.00595,20.1,39.5,79.0,30.9,22.0,0.325,,,,
2025-07-12 03:00:00+05:30,0.625,27.8,0.00598,17.8,41.0,79.0,30.7,22.0,0.3,,,,
2025-07-12 04:00:00+05:30,,29.5,0.00615,16.7,,80.0,30.8,22.0,0.5,,,,
2025-07-12 05:00:00+05:30,0.833,27.8,0.0063,19.9,,80.3,30.6,22.0,0.3,,,,
2025-07-12 06:00:00+05:30,0.35,27.9,0.00808,17.4,25.0,81.5,30.3,24.8,1.1,,,,
2025-07-12 07:00:00+05:30,0.6,28.0,0.0169,14.9,25.0,80.8,30.6,29.0,2.25,,,,
2025-07-12 08:00:00+05:30,0.35,28.5,0.0593,16.1,43.0,78.5,31.6,28.8,0.3,,,,
2025-07-12 09:00:00+05:30,,28.5,0.0885,22.9,43.0,76.0,32.8,29.0,0.3,,,,
2025-07-12 10:00:00+05:30,3.55,24.9,0.264,42.8,43.0,68.0,37.2,24.0,0.8,,,,
2025-07-12 12:00:00+05:30,2.7,18.3,0.28,36.7,,61.0,40.2,30.0,1.47,,,,
2025-07-12 13:00:00+05:30,0.0,29.5,0.337,53.0,,58.5,40.9,29.0,1.63,,,,
2025-07-12 14:00:00+05:30,0.25,28.1,0.308,85.0,29.0,58.8,41.0,28.3,2.15,,,,
2025-07-12 15:00:00+05:30,1.53,27.9,0.148,78.6,30.0,58.3,41.3,28.0,0.7,,,,
2025-07-12 16:00:00+05:30,0.3,28.2,0.0568,72.9,28.0,63.0,37.8,28.0,4.93,,,,
2025-07-12 17:00:00+05:30,0.85,28.8,0.00935,62.6,19.0,78.0,29.3,27.0,5.1,,,,
2025-07-12 18:00:00+05:30,0.9,28.2,0.0106,60.2,18.5,77.8,30.4,27.0,1.35,,,,
2025-07-12 19:00:00+05:30,0.75,28.7,0.00615,55.2,26.0,77.0,30.8,27.5,3.93,,,,
2025-07-12 20:00:00+05:30,0.725,28.2,0.00603,48.9,28.0,76.8,29.6,27.8,5.75,,,,
2025-07-12 21:00:00+05:30,0.6,28.3,0.00598,45.6,,77.3,29.2,28.5,0.7,,,,
2025-07-12 22:00:00+05:30,0.6,27.4,0.00615,33.3,,78.5,29.3,28.0,0.425,,,,
2025-07-12 23:00:00+05:30,,29.1,0.0062,29.5,,79.0,29.6,28.7,0.4,,,,
2025-07-13 00:00:00+05:30,0.9,27.9,0.00607,25.2,1.0,79.0,29.7,28.0,1.0,,,,
2025-07-13 01:00:00+05:30,4.0,27.5,0.006,21.1,1.0,80.0,29.5,29.0,0.45,,,,
2025-07-13 02:00:00+05:30,1.57,28.5,0.006,19.6,1.0,80.0,29.6,29.0,0.3,,,,
2025-07-13 03:00:00+05:30,2.9,28.6,0.006,17.2,,80.0,29.6,29.3,0.3,,,,
2025-07-13 04:00:00+05:30,1.7,28.3,0.006,14.5,,80.0,29.7,29.0,0.45,,,,
2025-07-13 05:00:00+05:30,1.53,28.1,0.006,16.0,8.0,80.0,29.4,29.0,1.23,,,,
2025-07-13 06:00:00+05:30,2.9,27.7,0.00988,18.0,7.0,79.8,29.3,29.0,1.23,,,,
2025-07-13 07:00:00+05:30,2.3,29.1,0.062,21.6,6.0,76.7,30.5,29.0,1.83,,,,
2025-07-13 08:00:00+05:30,3.0,26.7,0.136,29.3,45.0,72.3,33.2,29.0,2.38,,,,
2025-07-13 09:00:00+05:30,0.2,29.8,0.102,37.8,45.0,69.0,34.6,29.0,2.2,,,,
2025-07-13 10:00:00+05:30,0.0,11.3,,,45.0,,,,,,,,
2025-07-13 11:00:00+05:30,3.85,26.2,0.269,39.7,45.0,66.0,37.4,30.0,3.45,,,,
2025-07-13 12:00:00+05:30,2.35,27.2,0.309,46.8,18.0,64.8,38.8,30.0,2.1,,,,
2025-07-13 13:00:00+05:30,6.5,27.5,0.336,49.9,20.0,64.5,38.8,30.0,2.05,,,,
2025-07-13 14:00:00+05:30,1.03,28.7,0.286,61.7,22.0,62.5,39.4,30.0,2.38,,,,
2025-07-13 15:00:00+05:30,3.7,31.4,0.151,63.4,,61.5,39.1,30.0,2.33,,,,
2025-07-13 16:00:00+05:30,1.1,26.8,0.188,66.8,14.0,60.0,39.7,30.5,2.4,,,,
2025-07-13 17:00:00+05:30,,27.8,0.122,66.3,8.0,59.5,39.3,31.0,2.75,,,,
2025-07-13 18:00:00+05:30,0.833,28.1,0.063,64.5,10.7,60.5,39.0,31.0,0.975,,,,
2025-07-13 19:00:00+05:30,,30.3,0.0146,57.1,14.0,64.0,37.9,31.0,0.65,,,,
2025-07-13 20:00:00+05:30,1.4,27.9,0.006,39.8,16.7,69.0,35.3,31.0,1.23,,,,
2025-07-13 21:00:00+05:30,2.2,28.5,0.0059,42.0,17.0,69.0,32.3,31.0,2.43,,,,
2025-07-13 22:00:00+05:30,1.17,27.6,0.0062,43.8,9.0,77.3,30.1,31.0,2.38,,,,
2025-07-13 23:00:00+05:30,1.2,27.3,0.0062,37.4,7.0,78.0,29.9,31.3,0.4,,,,
2025-07-14 00:00:00+05:30,2.9,29.0,0.0062,31.6,4.33,78.0,30.2,31.0,0.3,,,,
2025-07-14 01:00:00+05:30,0.8,26.7,0.00615,30.6,,77.0,30.6,31.0,1.85,,,,
2025-07-14 02:00:00+05:30,,28.0,0.006,27.7,7.0,76.5,30.9,29.8,4.65,,,,
2025-07-14 03:00:00+05:30,1.9,27.6,0.0059,35.4,10.0,76.0,30.4,29.0,3.75,,,,
2025-07-14 04:00:00+05:30,1.4,30.4,0.0059,32.9,14.5,77.0,30.0,29.0,2.65,,,,
2025-07-14 05:00:00+05:30,0.35,28.8,0.0059,31.0,17.5,76.8,30.0,29.0,2.25,,,,
2025-07-14 06:00:00+05:30,2.05,28.8,0.00855,31.5,15.5,77.0,30.1,29.0,3.68,,,,
2025-07-14 07:00:00+05:30,2.7,28.9,0.0149,31.0,17.3,77.3,30.3,29.0,5.65,,,,
2025-07-14 08:00:00+05:30,2.5,29.4,0.0624,32.6,19.0,77.3,30.5,29.0,9.03,,,,
2025-07-14 09:00:00+05:30,0.8,27.8,0.0329,32.9,18.0,77.0,30.6,29.0,8.35,,,,
2025-07-14 10:00:00+05:30,2.83,22.4,0.228,32.2,18.0,71.5,33.6,35.5,8.25,,,,
2025-07-14 11:00:00+05:30,,26.8,0.166,40.7,11.0,71.0,33.9,30.5,7.38,,,,
2025-07-14 12:00:00+05:30,3.7,28.9,0.213,43.6,11.3,71.0,33.9,29.0,8.23,,,,
2025-07-14 14:00:00+05:30,0.3,18.6,0.209,25.4,12.0,67.0,36.1,30.0,8.33,,,,
2025-07-14 15:00:00+05:30,1.55,28.7,0.221,47.7,7.0,65.3,36.9,30.0,8.35,,,,
2025-07-14 16:00:00+05:30,1.8,30.0,0.143,57.0,10.5,65.0,37.0,30.0,7.65,,,,
2025-07-14 17:00:00+05:30,5.45,26.7,0.105,60.6,14.0,65.0,36.9,30.0,6.65,,,,
2025-07-14 18:00:00+05:30,7.75,28.2,0.0779,60.5,,66.0,36.6,30.0,7.03,,,,
2025-07-14 19:00:00+05:30,0.35,28.0,0.0232,45.3,24.0,69.0,34.9,30.0,7.88,,,,
2025-07-14 20:00:00+05:30,2.2,30.0,0.0059,39.4,24.0,72.8,32.1,30.0,5.85,,,,
2025-07-14 21:00:00+05:30,0.4,29.2,0.0059,34.0,6.0,75.0,31.3,30.0,3.6,,,,
2025-07-14 22:00:00+05:30,1.0,29.7,0.00593,30.3,11.0,75.0,31.6,30.0,3.15,,,,
2025-07-14 23:00:00+05:30,1.85,27.6,0.0059,28.9,19.0,75.0,31.7,30.0,5.88,,,,
2025-07-15 00:00:00+05:30,1.1,26.8,0.00593,29.1,21.0,75.7,31.4,30.0,5.9,,,,
2025-07-15 01:00:00+05:30,2.3,26.9,0.0059,35.9,12.0,77.0,30.3,30.0,6.3,,,,
2025-07-15 02:00:00+05:30,3.45,27.9,0.0059,34.0,12.5,77.3,30.3,30.0,5.85,,,,
2025-07-15 03:00:00+05:30,1.7,25.3,0.0059,31.3,14.0,78.0,29.9,30.5,5.05,,,,
2025-07-15 04:00:00+05:30,,28.8,0.00593,29.7,12.5,79.0,29.7,31.0,4.98,,,,
2025-07-15 05:00:00+05:30,1.5,30.8,0.00595,29.6,10.5,78.0,29.7,31.0,4.83,,,,
2025-07-15 06:00:00+05:30,0.7,28.2,0.00848,31.1,11.0,79.0,29.4,31.0,5.55,,,,
2025-07-15 07:00:00+05:30,0.933,29.4,0.023,29.5,11.0,78.3,29.6,31.0,5.38,,,,
2025-07-15 08:00:00+05:30,4.0,29.0,0.0623,30.3,9.5,76.8,30.6,31.0,5.13,,,,
2025-07-15 10:00:00+05:30,1.03,16.7,0.281,25.1,8.0,69.5,35.0,31.0,6.6,,,,
2025-07-15 11:00:00+05:30,,26.1,0.284,30.3,3.0,68.0,35.7,31.0,7.15,,,,
2025-07-15 12:00:00+05:30,2.6,26.8,0.276,37.1,5.5,65.5,36.6,31.0,7.3,,,,
